,SEASON,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,SPOT_FIFTEEN_CORNER_LEFT,SPOT_FIFTEEN_BREAK_LEFT,SPOT_FIFTEEN_TOP_KEY,SPOT_FIFTEEN_BREAK_RIGHT,SPOT_FIFTEEN_CORNER_RIGHT,SPOT_COLLEGE_CORNER_LEFT,SPOT_COLLEGE_BREAK_LEFT,SPOT_COLLEGE_TOP_KEY,SPOT_COLLEGE_BREAK_RIGHT,SPOT_COLLEGE_CORNER_RIGHT,SPOT_NBA_CORNER_LEFT,SPOT_NBA_BREAK_LEFT,SPOT_NBA_TOP_KEY,SPOT_NBA_BREAK_RIGHT,SPOT_NBA_CORNER_RIGHT,OFF_DRIB_FIFTEEN_BREAK_LEFT,OFF_DRIB_FIFTEEN_TOP_KEY,OFF_DRIB_FIFTEEN_BREAK_RIGHT,OFF_DRIB_COLLEGE_BREAK_LEFT,OFF_DRIB_COLLEGE_TOP_KEY,OFF_DRIB_COLLEGE_BREAK_RIGHT,ON_MOVE_FIFTEEN,ON_MOVE_COLLEGE,Link,College WS
89,2001,12038,robb,dryden,Robb Dryden,C,85.0,7' 1'',,,241.0,86.5,7' 2.5'',110.2,9' 2.25'',8.0,,,27.0,30.0,12.47,,3.46,8.0,,,,,,,,,,,,,,,,,,,,,,,,robb-dryden-1,N/A
90,2001,12039,anthony,evans,Anthony Evans,PF,78.0,6' 6'',,,267.0,83.5,6' 11.5'',101.5,8' 5.5'',12.9,,,31.5,33.0,12.56,,3.31,18.0,,,,,,,,,,,,,,,,,,,,,,,,anthony-evans-1,3.3
91,2001,2230,maurice,evans,Maurice Evans,SG,76.25,6' 4.25'',,,221.0,80.0,6' 8'',101.0,8' 5'',4.0,,,34.5,37.5,10.08,,3.12,22.0,,,,,,,,,,,,,,,,,,,,,,,,maurice-evans-1,6.8
92,2001,12150,benjamin,eze,Benjamin Eze,C-PF,80.75,6' 8.75'',,,232.0,90.0,7' 6'',109.0,9' 1'',3.9,,,29.0,32.0,13.05,,3.36,14.0,,,,,,,,,,,,,,,,,,,,,,,,benjamin-eze-1,N/A
93,2001,2386,kimani,ffriend,Kimani Ffriend,C-PF,81.5,6' 9.5'',,,228.0,82.75,6' 10.75'',108.5,9' 0.5'',11.7,,,32.0,33.0,11.46,,3.09,9.0,,,,,,,,,,,,,,,,,,,,,,,,kimani-ffriend-1,3.6
94,2001,2228,alton,ford,Alton Ford,PF,80.25,6' 8.25'',,,271.0,82.5,6' 10.5'',102.5,8' 6.5'',8.0,,,34.5,36.5,11.7,,3.16,21.0,,,,,,,,,,,,,,,,,,,,,,,,alton-ford-1,1.2
95,2001,2218,joseph,forte,Joseph Forte,SG,75.5,6' 3.5'',,,193.0,78.5,6' 6.5'',100.5,8' 4.5'',,,,26.5,33.0,11.51,,3.19,10.0,,,,,,,,,,,,,,,,,,,,,,,,joseph-forte-1,4.8
96,2001,-1,jason,gardner,Jason Gardner,PG,69.75,5' 9.75'',,,188.0,73.25,6' 1.25'',92.5,7' 8.5'',8.0,,,34.5,40.0,10.88,,2.92,9.0,,,,,,,,,,,,,,,,,,,,,,,,jason-gardner-1,3.8
97,2001,12151,jerry,green,Jerry Green,PG-SG,73.5,6' 1.5'',,,179.0,78.25,6' 6.25'',99.0,8' 3'',5.5,,,28.5,35.0,11.7,,3.17,13.0,,,,,,,,,,,,,,,,,,,,,,,,jerry-green-1,5.5
98,2001,12152,kenny,gregory,Kenny Gregory,SF,75.5,6' 3.5'',,,200.0,83.25,6' 11.25'',101.0,8' 5'',6.7,,,39.5,45.5,11.33,,3.1,10.0,,,,,,,,,,,,,,,,,,,,,,,,kenny-gregory-1,4.2
99,2001,2204,eddie,griffin,Eddie Griffin,PF-SF,81.25,6' 9.25'',,,222.0,87.0,7' 3'',110.0,9' 2'',4.0,,,26.5,33.0,11.77,,3.21,3.0,,,,,,,,,,,,,,,,,,,,,,,,eddie-griffin-1,4.6
100,2001,2239,trenton,hassell,Trenton Hassell,SG-SF,76.25,6' 4.25'',,,205.0,80.0,6' 8'',99.5,8' 3.5'',5.3,,,35.5,37.5,11.57,,3.29,12.0,,,,,,,,,,,,,,,,,,,,,,,,trenton-hassell-1,4.5
101,2001,2213,kirk,haston,Kirk Haston,PF-SF,80.0,6' 8'',,,242.0,84.25,7' 0.25'',106.0,8' 10'',10.5,,,27.0,31.5,12.25,,3.35,11.0,,,,,,,,,,,,,,,,,,,,,,,,kirk-haston-1,4.3
102,2001,12153,charles,hathaway,Charles Hathaway,C,80.0,6' 8'',,,274.0,86.0,7' 2'',107.5,8' 11.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charles-hathaway-1,2.2
103,2001,2217,brendan,haywood,Brendan Haywood,C,83.75,6' 11.75'',,,266.0,90.5,7' 6.5'',113.5,9' 5.5'',12.9,,,27.0,28.5,12.87,,3.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,brendan-haywood-1,5.4
104,2001,12154,michael,hicks,Michael Hicks,SG,76.0,6' 4'',,,197.0,81.25,6' 9.25'',100.5,8' 4.5'',7.3,,,33.0,40.5,11.38,,3.19,13.0,,,,,,,,,,,,,,,,,,,,,,,,michael-hicks-1,1.7
105,2001,2212,steven,hunter,Steven Hunter,C-PF,82.25,6' 10.25'',,,224.0,88.0,7' 4'',108.0,9' 0'',5.3,,,30.5,38.5,11.99,,3.15,11.0,,,,,,,,,,,,,,,,,,,,,,,,steven-hunter-1,3.5
106,2001,12155,andre,hutson,Andre Hutson,PF,80.25,6' 8.25'',,,244.0,83.75,6' 11.75'',105.5,8' 9.5'',11.7,,,29.0,32.5,11.25,,3.3,17.0,,,,,,,,,,,,,,,,,,,,,,,,andre-hutson-1,6.5
107,2001,12156,nate,james,Nate James,SF,76.75,6' 4.75'',,,196.0,82.75,6' 10.75'',103.0,8' 7'',6.0,,,26.0,31.0,11.42,,3.31,23.0,,,,,,,,,,,,,,,,,,,,,,,,nate-james-1,5.1
108,2001,2210,richard,jefferson,Richard Jefferson,SF,79.25,6' 7.25'',,,223.0,84.0,7' 0'',103.0,8' 7'',6.7,,,33.0,38.5,11.19,,3.15,14.0,,,,,,,,,,,,,,,,,,,,,,,,richard-jefferson-1,4.4
109,2001,2798,horace,jenkins,Horace Jenkins,PG,71.75,5' 11.75'',,,171.0,77.25,6' 5.25'',97.0,8' 1'',6.0,,,34.5,41.0,10.97,,3.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,horace-jenkins-1,N/A
110,2001,12157,darrell,johns,Darrell Johns,C,83.25,6' 11.25'',,,278.0,89.0,7' 5'',111.5,9' 3.5'',19.1,,,23.5,30.0,12.41,,3.59,18.0,,,,,,,,,,,,,,,,,,,,,,,,darrell-johns-1,1.0
111,2001,2256,ken,johnson,Ken Johnson,C,82.75,6' 10.75'',,,227.0,88.0,7' 4'',109.5,9' 1.5'',9.9,,,32.5,35.0,11.27,,3.12,13.0,,,,,,,,,,,,,,,,,,,,,,,,ken-johnson-1,N/A
112,2001,2207,joe,johnson,Joe Johnson,SF-SG,78.75,6' 6.75'',,,226.0,81.0,6' 9'',105.0,8' 9'',6.7,,,32.5,36.5,12.05,,3.4,12.0,,,,,,,,,,,,,,,,,,,,,,,,joe-johnson-1,4.1
113,2001,12158,darren,kelly,Darren Kelly,SG-PG,74.0,6' 2'',,,178.0,78.75,6' 6.75'',100.0,8' 4'',6.7,,,30.5,34.5,11.38,,3.21,1.0,,,,,,,,,,,,,,,,,,,,,,,,darren-kelly-1,0.8
114,2001,2253,sean,lampley,Sean Lampley,SF,77.5,6' 5.5'',,,213.0,81.25,6' 9.25'',101.0,8' 5'',8.0,,,36.0,40.0,11.06,,3.12,12.0,,,,,,,,,,,,,,,,,,,,,,,,sean-lampley-1,4.9
115,2001,12159,zach,marbury,Zach Marbury,PG-SG,73.25,6' 1.25'',,,183.0,75.5,6' 3.5'',96.5,8' 0.5'',6.7,,,33.0,36.5,11.53,,3.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,zach-marbury-1,2.3
116,2001,12160,mike,mardesich,Mike Mardesich,C-PF,82.25,6' 10.25'',,,247.0,84.5,7' 0.5'',108.5,9' 0.5'',13.6,,,24.0,30.0,11.65,,3.45,8.0,,,,,,,,,,,,,,,,,,,,,,,,mike-mardesich-1,0.9
117,2001,12161,demarcus,minor,DeMarcus Minor,SG,75.25,6' 3.25'',,,207.0,80.25,6' 8.25'',99.5,8' 3.5'',6.7,,,29.0,41.0,10.57,,3.15,9.0,,,,,,,,,,,,,,,,,,,,,,,,demarcus-minor-1,0.0
118,2001,200081,jamario,moon,Jamario Moon,SF,78.5,6' 6.5'',,,185.0,83.5,6' 11.5'',103.0,8' 7'',5.3,,,33.0,43.0,11.64,,3.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,jamario-moon-1,N/A
119,2001,2211,troy,murphy,Troy Murphy,PF,81.75,6' 9.75'',,,230.0,83.0,6' 11'',105.5,8' 9.5'',11.7,,,28.5,34.5,11.22,,3.43,11.0,,,,,,,,,,,,,,,,,,,,,,,,troy-murphy-1,5.5
120,2001,12162,troy,ostler,Troy Ostler,PF-SF,80.75,6' 8.75'',,,200.0,85.5,7' 1.5'',106.5,8' 10.5'',8.0,,,26.5,29.5,13.42,,3.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,troy-ostler-1,2.8
121,2001,40046,lazaros,papadopoulos,Lazaros Papadopoulos,C-PF,82.25,6' 10.25'',,,227.0,86.5,7' 2.5'',110.5,9' 2.5'',11.7,,,23.0,26.0,12.0,,3.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,lazaros-papadopoulos-1,N/A
122,2001,12164,rashad,phillips,Rashad Phillips,PG,69.0,5' 9'',,,166.0,73.5,6' 1.5'',92.0,7' 8'',12.4,,,27.0,32.0,11.93,,3.27,5.0,,,,,,,,,,,,,,,,,,,,,,,,rashad-phillips-1,7.3
123,2001,12165,demetrius,porter,Demetrius Porter,PG,70.75,5' 10.75'',,,178.0,74.75,6' 2.75'',94.0,7' 10'',12.4,,,26.0,31.0,11.5,,3.34,5.0,,,,,,,,,,,,,,,,,,,,,,,,demetrius-porter-1,4.1
124,2001,12166,martin,rancik,Martin Rancik,PF-SF,80.75,6' 8.75'',,,230.0,80.0,6' 8'',102.5,8' 6.5'',8.0,,,32.0,37.0,10.77,,3.19,14.0,,,,,,,,,,,,,,,,,,,,,,,,martin-rancik-1,4.0
125,2001,2202,jason,richardson,Jason Richardson,SF-SG,76.75,6' 4.75'',,,213.0,83.5,6' 11.5'',102.5,8' 6.5'',5.3,,,32.5,39.5,11.75,,3.12,15.0,,,,,,,,,,,,,,,,,,,,,,,,jason-richardson-1,6.3
126,2001,2369,norman,richardson,Norman Richardson,SG,75.5,6' 3.5'',,,180.0,76.5,6' 4.5'',99.0,8' 3'',6.0,,,30.5,35.5,10.97,,3.15,2.0,,,,,,,,,,,,,,,,,,,,,,,,norman-richardson-1,N/A
127,2001,2219,jeryl,sasser,Jeryl Sasser,PG-SG,77.5,6' 5.5'',,,194.0,82.5,6' 10.5'',103.5,8' 7.5'',6.7,,,29.0,34.0,11.47,,3.22,1.0,,,,,,,,,,,,,,,,,,,,,,,,jeryl-sasser-1,2.9
128,2001,12167,kenny,satterfield,Kenny Satterfield,PG,73.0,6' 1'',,,176.0,76.5,6' 4.5'',98.0,8' 2'',6.7,,,28.5,33.0,12.05,,3.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,kenny-satterfield-1,4.6
129,2001,2243,brian,scalabrine,Brian Scalabrine,PF-SF,80.75,6' 8.75'',,,241.0,81.75,6' 9.75'',105.5,8' 9.5'',13.6,,,27.0,30.5,11.75,,3.47,14.0,,,,,,,,,,,,,,,,,,,,,,,,brian-scalabrine-1,4.3
130,2001,12168,lee,scruggs,Lee Scruggs,PF-SF,82.25,6' 10.25'',,,209.0,89.75,7' 5.75'',110.5,9' 2.5'',10.5,,,23.5,29.5,13.28,,3.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,lee-scruggs-1,1.7
131,2001,2250,bobby,simmons,Bobby Simmons,SF,78.25,6' 6.25'',,,235.0,84.25,7' 0.25'',105.0,8' 9'',6.7,,,27.5,34.0,11.69,,3.41,12.0,,,,,,,,,,,,,,,,,,,,,,,,bobby-simmons-1,3.9
132,2001,2226,will,solomon,Will Solomon,PG-SG,71.75,5' 11.75'',,,172.0,81.5,6' 9.5'',99.5,8' 3.5'',4.0,,,28.5,35.0,11.3,,3.22,4.0,,,,,,,,,,,,,,,,,,,,,,,,will-solomon-1,2.9
133,2001,12169,greg,stevenson,Greg Stevenson,SF,75.75,6' 3.75'',,,215.0,84.5,7' 0.5'',102.0,8' 6'',7.3,,,30.0,35.5,11.29,,3.23,15.0,,,,,,,,,,,,,,,,,,,,,,,,greg-stevenson-1,1.6
134,2001,12170,damone,thornton,Damone Thornton,PF,78.75,6' 6.75'',,,235.0,85.75,7' 1.75'',103.7,8' 7.75'',8.0,,,33.5,37.5,11.17,,3.2,19.0,,,,,,,,,,,,,,,,,,,,,,,,damone-thornton-1,N/A
135,2001,2224,jamaal,tinsley,Jamaal Tinsley,PG,72.75,6' 0.75'',,,199.0,79.5,6' 7.5'',97.5,8' 1.5'',13.6,,,28.0,37.5,11.96,,3.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,jamaal-tinsley-1,4.0
136,2001,12171,tory,walker,Tory Walker,SF,78.75,6' 6.75'',,,187.0,83.25,6' 11.25'',104.5,8' 8.5'',6.7,,,28.0,33.0,11.95,,3.25,7.0,,,,,,,,,,,,,,,,,,,,,,,,tory-walker-1,4.9
137,2001,12172,souleymane,wane,Souleymane Wane,C,80.5,6' 8.5'',,,235.0,89.0,7' 5'',109.0,9' 1'',11.2,,,29.0,30.5,12.02,,3.46,9.0,,,,,,,,,,,,,,,,,,,,,,,,souleymane-wane-1,1.8
138,2001,2248,earl,watson,Earl Watson,PG,72.0,6' 0'',,,184.0,78.75,6' 6.75'',97.0,8' 1'',4.0,,,32.5,37.5,10.97,,3.19,4.0,,,,,,,,,,,,,,,,,,,,,,,,earl-watson-1,4.0
139,2001,2206,rodney,white,Rodney White,SF,79.5,6' 7.5'',,,243.0,83.5,6' 11.5'',104.5,8' 8.5'',9.3,,,27.5,33.0,12.07,,3.47,16.0,,,,,,,,,,,,,,,,,,,,,,,,rodney-white-1,4.4
140,2001,2254,loren,woods,Loren Woods,C-PF,84.75,7' 0.75'',,,246.0,89.5,7' 5.5'',113.0,9' 5'',9.3,,,24.5,28.0,11.83,,3.48,10.0,,,,,,,,,,,,,,,,,,,,,,,,loren-woods-1,4.4
141,2001,12041,michael,wright,Michael Wright,PF,79.0,6' 7'',,,247.0,83.5,6' 11.5'',106.5,8' 10.5'',9.3,,,27.5,33.5,11.37,,3.21,18.0,,,,,,,,,,,,,,,,,,,,,,,,michael-wright-1,6.4
142,2001,12040,brent,wright,Brent Wright,PF-SF,79.75,6' 7.75'',,,236.0,85.5,7' 1.5'',105.5,8' 9.5'',12.4,,,23.0,29.0,12.25,,3.3,19.0,,,,,,,,,,,,,,,,,,,,,,,,brent-wright-1,3.4
143,2002,2403,nene,,Nene ,PF,81.25,6' 9.25'',,,253.0,88.5,7' 4.5'',109.0,9' 1'',,,,30.0,34.0,10.73,,3.19,16.0,,,,,,,,,,,,,,,,,,,,,,,,nene-nan-1,N/A
144,2002,2425,robert,archibald,Robert Archibald,PF-C,82.0,6' 10'',,,250.0,83.75,6' 11.75'',109.5,9' 1.5'',,,,24.0,27.5,11.34,,3.33,10.0,,,,,,,,,,,,,,,,,,,,,,,,robert-archibald-1,4.9
145,2002,2486,maurice,baker,Maurice Baker,PG,71.75,5' 11.75'',,,178.0,76.0,6' 4'',96.0,8' 0'',,,,29.5,33.0,12.19,,3.29,2.0,,,,,,,,,,,,,,,,,,,,,,,,maurice-baker-1,3.6
146,2002,2440,matt,barnes,Matt Barnes,SF,78.75,6' 6.75'',,,226.0,81.0,6' 9'',96.5,8' 0.5'',,,,35.5,40.5,10.68,,3.28,11.0,,,,,,,,,,,,,,,,,,,,,,,,matt-barnes-1,3.0
147,2002,12286,lubos,barton,Lubos Barton,SF-SG,78.5,6' 6.5'',,,221.0,84.0,7' 0'',107.0,8' 11'',,,,25.5,31.5,11.2,,3.31,14.0,,,,,,,,,,,,,,,,,,,,,,,,lubos-barton-1,5.5
148,2002,2437,lonny,baxter,Lonny Baxter,PF-C,78.25,6' 6.25'',,,264.0,85.5,7' 1.5'',107.5,8' 11.5'',,,,28.0,32.5,11.77,,3.21,14.0,,,,,,,,,,,,,,,,,,,,,,,,lonny-baxter-1,5.8
149,2002,12287,lee,benson,Lee Benson,SF-PF,80.25,6' 8.25'',,,217.0,85.75,7' 1.75'',109.0,9' 1'',,,,27.5,32.5,11.44,,3.29,14.0,,,,,,,,,,,,,,,,,,,,,,,,lee-benson-1,N/A
150,2002,2430,carlos,boozer,Carlos Boozer,PF,79.75,6' 7.75'',,,258.0,86.25,7' 2.25'',108.5,9' 0.5'',,,,26.5,28.5,10.77,,3.31,13.0,,,,,,,,,,,,,,,,,,,,,,,,carlos-boozer-1,8.5
151,2002,2414,curtis,borchardt,Curtis Borchardt,C,82.75,6' 10.75'',,,238.0,86.5,7' 2.5'',112.0,9' 4'',,,,24.0,27.0,12.56,,3.63,7.0,,,,,,,,,,,,,,,,,,,,,,,,curtis-borchardt-1,6.9
152,2002,2452,j.r.,bremer,J.R. Bremer,SG-PG,73.25,6' 1.25'',,,188.0,74.25,6' 2.25'',96.0,8' 0'',,,,30.0,35.5,10.93,,3.1,24.0,,,,,,,,,,,,,,,,,,,,,,,,jr-bremer-1,3.9
153,2002,12288,brian,brown,Brian Brown,PG-SG,74.5,6' 2.5'',,,194.0,79.0,6' 7'',99.0,8' 3'',,,,26.0,33.0,11.43,,3.29,8.0,,,,,,,,,,,,,,,,,,,,,,,,brian-brown-1,-0.1
154,2002,12289,sylvere,bryan,Sylvere Bryan,PF,81.0,6' 9'',,,226.0,88.5,7' 4.5'',109.5,9' 1.5'',,,,28.5,29.5,12.03,,3.2,13.0,,,,,,,,,,,,,,,,,,,,,,,,sylvere-bryan-1,N/A
155,2002,12290,chris,burgess,Chris Burgess,C,82.0,6' 10'',,,246.0,83.5,6' 11.5'',109.0,9' 1'',,,,24.5,31.0,11.58,,3.37,24.0,,,,,,,,,,,,,,,,,,,,,,,,chris-burgess-1,5.7
156,2002,2406,caron,butler,Caron Butler,SF-SG,77.25,6' 5.25'',,,222.0,83.5,6' 11.5'',103.5,8' 7.5'',,,,27.0,31.0,12.15,,3.33,2.0,,,,,,,,,,,,,,,,,,,,,,,,caron-butler-1,5.7
157,2002,2446,rasual,butler,Rasual Butler,SF,78.75,6' 6.75'',,,198.0,84.0,7' 0'',105.5,8' 9.5'',,,,31.5,37.5,11.54,,3.29,10.0,,,,,,,,,,,,,,,,,,,,,,,,rasual-butler-1,5.5
158,2002,12291,mire,chatman,Mire Chatman,PG-SG,72.0,6' 0'',,,174.0,78.0,6' 6'',98.0,8' 2'',,,,29.0,33.0,11.12,,3.18,1.0,,,,,,,,,,,,,,,,,,,,,,,,mire-chatman-1,5.6
159,2002,12042,chris,christoffersen,Chris Christoffersen,C,84.75,7' 0.75'',,,291.0,87.5,7' 3.5'',109.0,9' 1'',,,,28.0,31.0,12.55,,3.39,13.0,,,,,,,,,,,,,,,,,,,,,,,,chris-christoffersen-1,2.9
160,2002,12043,lenny,cooke,Lenny Cooke,SG-SF,77.5,6' 5.5'',,,214.0,85.0,7' 1'',107.0,8' 11'',,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,lenny-cooke-1,N/A
161,2002,12044,craig,dawson,Craig Dawson,SG-SF,75.5,6' 3.5'',,,200.0,78.25,6' 6.25'',102.0,8' 6'',,,,26.0,30.0,12.06,,3.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,craig-dawson-1,3.0
162,2002,2399,mike,dunleavy,Mike Dunleavy,SF,80.0,6' 8'',,,230.0,81.0,6' 9'',106.0,8' 10'',,,,24.5,29.0,11.55,,3.3,11.0,,,,,,,,,,,,,,,,,,,,,,,,mike-dunleavy-1,N/A
163,2002,12045,teddy,dupay,Teddy Dupay,PG,69.5,5' 9.5'',,,178.0,70.75,5' 10.75'',90.5,7' 6.5'',,,,28.0,33.0,10.53,,3.19,16.0,,,,,,,,,,,,,,,,,,,,,,,,teddy-dupay-1,2.9
164,2002,2451,corsley,edwards,Corsley Edwards,PF,79.25,6' 7.25'',,,285.0,82.75,6' 10.75'',106.5,8' 10.5'',,,,28.5,33.0,12.18,,3.31,12.0,,,,,,,,,,,,,,,,,,,,,,,,corsley-edwards-1,6.4
165,2002,12046,andy,ellis,Andy Ellis,PF,81.25,6' 9.25'',,,220.0,82.25,6' 10.25'',102.0,8' 6'',,,,32.0,35.5,11.69,,3.34,6.0,,,,,,,,,,,,,,,,,,,,,,,,andy-ellis-1,5.6
166,2002,2408,melvin,ely,Melvin Ely,PF,81.0,6' 9'',,,240.0,88.0,7' 4'',111.0,9' 3'',,,,26.0,29.0,11.96,,3.35,7.0,,,,,,,,,,,,,,,,,,,,,,,,melvin-ely-1,6.7
167,2002,2501,reggie,evans,Reggie Evans,PF,79.5,6' 7.5'',,,250.0,86.5,7' 2.5'',107.5,8' 11.5'',,,,26.0,29.5,12.73,,3.26,15.0,,,,,,,,,,,,,,,,,,,,,,,,reggie-evans-1,4.5
168,2002,12047,peter,fehse,Peter Fehse,PF-C,82.0,6' 10'',,,220.0,84.5,7' 0.5'',109.0,9' 1'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peter-fehse-1,N/A
169,2002,2400,drew,gooden,Drew Gooden,PF,80.75,6' 8.75'',,,227.0,84.5,7' 0.5'',106.5,8' 10.5'',,,,29.0,33.0,11.81,,3.19,13.0,,,,,,,,,,,,,,,,,,,,,,,,drew-gooden-1,6.6
170,2002,12066,david,graves,David Graves,SG,76.5,6' 4.5'',,,212.0,79.0,6' 7'',101.0,8' 5'',,,,26.0,29.5,11.2,,3.27,8.0,,,,,,,,,,,,,,,,,,,,,,,,david-graves-1,4.5
171,2002,2696,lynn,greer,Lynn Greer,PG,72.25,6' 0.25'',,,170.0,73.0,6' 1'',94.5,7' 10.5'',,,,29.5,36.5,11.24,,3.16,12.0,,,,,,,,,,,,,,,,,,,,,,,,lynn-greer-1,5.0
172,2002,12067,rod,grizzard,Rod Grizzard,SF-SG,78.0,6' 6'',,,193.0,84.0,7' 0'',107.0,8' 11'',,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,rod-grizzard-1,4.7
173,2002,101219,anthony,grundy,Anthony Grundy,PG-SG,72.75,6' 0.75'',,,167.0,79.75,6' 7.75'',99.0,8' 3'',,,,27.5,32.0,11.1,,3.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,anthony-grundy-1,5.3
174,2002,2409,marcus,haislip,Marcus Haislip,PF,80.5,6' 8.5'',,,221.0,84.0,7' 0'',107.0,8' 11'',,,,33.5,36.5,11.35,,3.21,8.0,,,,,,,,,,,,,,,,,,,,,,,,marcus-haislip-1,3.5
175,2002,12068,damon,hancock,Damon Hancock,SG-PG,74.75,6' 2.75'',,,203.0,78.0,6' 6'',99.5,8' 3.5'',,,,32.0,35.0,11.62,,3.03,15.0,,,,,,,,,,,,,,,,,,,,,,,,damon-hancock-1,2.9
176,2002,12069,greg,harrington,Greg Harrington,PG,73.0,6' 1'',,,183.0,75.75,6' 3.75'',97.0,8' 1'',,,,28.5,34.0,12.06,,3.32,15.0,,,,,,,,,,,,,,,,,,,,,,,,greg-harrington-1,4.2
177,2002,2617,udonis,haslem,Udonis Haslem,PF,79.75,6' 7.75'',,,250.0,83.0,6' 11'',107.0,8' 11'',,,,28.5,33.5,11.8,,3.31,22.0,,,,,,,,,,,,,,,,,,,,,,,,udonis-haslem-1,6.3
178,2002,12070,cordell,henry,Cordell Henry,PG,68.0,5' 8'',,,155.0,73.0,6' 1'',92.0,7' 8'',,,,33.0,37.5,11.3,,3.04,1.0,,,,,,,,,,,,,,,,,,,,,,,,cordell-henry-1,4.0
179,2002,2450,randy,holcomb,Randy Holcomb,SF-PF,79.0,6' 7'',,,225.0,85.0,7' 1'',105.0,8' 9'',,,,29.5,35.5,12.85,,3.22,15.0,,,,,,,,,,,,,,,,,,,,,,,,randy-holcomb-1,1.3
180,2002,2415,ryan,humphrey,Ryan Humphrey,PF-SF,78.0,6' 6'',,,223.0,84.0,7' 0'',104.5,8' 8.5'',,,,31.5,37.5,11.75,,3.2,13.0,,,,,,,,,,,,,,,,,,,,,,,,ryan-humphrey-1,8.0
181,2002,2407,jared,jeffries,Jared Jeffries,PF,82.0,6' 10'',,,230.0,84.5,7' 0.5'',109.0,9' 1'',,,,26.0,30.0,11.73,,3.4,9.0,,,,,,,,,,,,,,,,,,,,,,,,jared-jeffries-1,5.0
182,2002,12049,jason,jennings,Jason Jennings,C,83.25,6' 11.25'',,,249.0,91.0,7' 7'',111.0,9' 3'',,,,29.0,32.0,11.92,,3.62,8.0,,,,,,,,,,,,,,,,,,,,,,,,jason-jennings-1,3.6
183,2002,2410,fred,jones,Fred Jones,SG,74.25,6' 2.25'',,,218.0,84.0,7' 0'',100.0,8' 4'',,,,33.5,37.5,11.12,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,fred-jones-1,6.6
184,2002,2495,lonnie,jones,Lonnie Jones,C-PF,82.25,6' 10.25'',,,230.0,86.25,7' 2.25'',112.0,9' 4'',,,,30.5,31.5,11.8,,3.33,15.0,,,,,,,,,,,,,,,,,,,,,,,,lonnie-jones-1,3.6
185,2002,2435,mario,kasun,Mario Kasun,C,83.75,6' 11.75'',,,260.0,83.5,6' 11.5'',109.0,9' 1'',,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,mario-kasun-1,N/A
186,2002,12050,sean,kennedy,Sean Kennedy,PG,72.75,6' 0.75'',,,182.0,74.5,6' 2.5'',96.0,8' 0'',,,,22.5,26.5,11.64,,3.28,0.0,,,,,,,,,,,,,,,,,,,,,,,,sean-kennedy-1,4.1
187,2002,12051,kris,lang,Kris Lang,C-PF,81.25,6' 9.25'',,,242.0,83.75,6' 11.75'',109.0,9' 1'',,,,28.0,29.0,11.36,,3.24,19.0,,,,,,,,,,,,,,,,,,,,,,,,kris-lang-1,1.3
188,2002,12052,muhammed,lasege,Muhammed Lasege,C-PF,80.75,6' 8.75'',,,228.0,86.0,7' 2'',108.5,9' 0.5'',,,,27.5,30.0,12.96,,3.29,18.0,,,,,,,,,,,,,,,,,,,,,,,,muhammed-lasege-1,0.2
189,2002,12053,steve,logan,Steve Logan,PG,70.0,5' 10'',,,207.0,71.75,5' 11.75'',92.5,7' 8.5'',,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,steve-logan-1,8.0
190,2002,2677,kevin,lyde,Kevin Lyde,C-PF,80.75,6' 8.75'',,,278.0,86.0,7' 2'',109.5,9' 1.5'',,,,27.5,30.5,12.97,,3.36,13.0,,,,,,,,,,,,,,,,,,,,,,,,kevin-lyde-1,3.6
