,SEASON,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,College WS
1005,2014,203895,jordan,mcrae,Jordan McRae,SG,77.25,179.4,84.5,104.0,5.2,8.75,8.5,27.5,34.5,11.07,6.2
1006,2014,203894,shabazz,napier,Shabazz Napier,PG,73.0,175.2,75.25,93.0,7.35,8.25,8.5,30.5,37.5,11.6,7.9
1008,2014,203934,lamar,patterson,Lamar Patterson,SG,77.25,226.0,83.0,101.0,10.75,9.0,9.25,27.5,32.5,11.63,5.9
1009,2014,203940,adreian,payne,Adreian Payne,PF,81.75,238.5,88.0,109.0,7.55,9.25,9.5,28.932608695652174,33.63695652173913,11.593991228070175,4.3
1010,2014,203901,elfrid,payton,Elfrid Payton,PG,75.75,185.4,80.0,98.5,5.65,8.75,9.0,31.5,35.5,11.06,5.6
1011,2014,203939,dwight,powell,Dwight Powell,PF,83.0,234.4,84.5,105.0,6.2,9.0,9.25,28.5,35.0,11.28,3.8
1012,2014,203944,julius,randle,Julius Randle,PF,81.0,249.7,84.0,105.5,9.4,8.75,8.25,29.0,35.5,11.45,5.9
1014,2014,203941,laquinton,ross,LaQuinton Ross,SF,79.5,238.7,85.75,106.0,16.3,8.75,9.75,25.0,31.0,11.97,4.6
1015,2014,203935,marcus,smart,Marcus Smart,PG,75.25,227.2,81.25,99.0,10.55,9.0,8.75,33.0,36.0,10.82,5.6
1016,2014,203893,russ,smith,Russ Smith,PG,72.75,160.0,75.5,95.0,3.5,8.25,8.5,29.5,34.0,11.57,6.7
1017,2014,203917,nik,stauskas,Nik Stauskas,SG,78.5,206.9,79.75,102.0,12.05,8.5,8.5,29.0,35.5,10.79,6.2
1018,2014,203950,jarnell,stokes,Jarnell Stokes,PF,80.5,262.8,85.25,103.5,8.2,9.75,10.5,31.0,36.0,11.92,6.8
1019,2014,203904,xavier,thames,Xavier Thames,PG,75.5,187.0,76.0,96.0,6.4,8.25,9.0,29.0,32.5,11.48,0.8
1020,2014,203943,noah,vonleh,Noah Vonleh,PF,81.5,247.1,88.25,108.0,7.3,9.75,11.75,31.0,37.0,11.45,3.6
1021,2014,203933,t.j.,warren,T.J. Warren,SF,80.25,220.2,82.25,104.0,7.95,8.75,9.0,27.0,35.5,11.1,6.5
1022,2014,203912,c.j.,wilcox,C.J. Wilcox,SG,77.0,201.0,81.75,100.5,6.5,8.75,9.0,31.0,37.5,11.3,4.4
1023,2014,203899,kendall,williams,Kendall Williams,PG,75.75,183.0,77.5,99.0,7.2,8.0,7.75,27.0,33.0,10.83,5.9
1024,2014,203942,patric,young,Patric Young,PF,82.0,246.8,85.75,103.5,5.45,9.25,9.5,32.0,37.5,11.18,5.1
1025,2014,203923,james,young,James Young,SG,78.75,213.3,84.0,104.0,5.1,9.0,9.5,28.0,35.5,11.106666666666667,4.7
1026,2015,1626146,cliff,alexander,Cliff Alexander,PF-C,80.5,239.2,87.5,109.5,5.8,9.5,10.25,28.107142857142858,32.364285714285714,11.801428571428572,2.3
1027,2015,1626147,justin,anderson,Justin Anderson,SF-SG,78.25,230.6,83.75,101.0,5.0,8.5,9.5,38.0,43.0,11.13,4.4
1028,2015,1626165,brandon,ashley,Brandon Ashley,PF,80.5,228.0,87.75,105.0,8.8,9.0,9.5,31.5,35.5,11.21,5.2
1029,2015,1626207,ryan,boatright,Ryan Boatright,PG,71.0,169.6,72.5,92.5,6.6,7.5,8.75,32.0,41.0,10.71,6.1
1030,2015,1626164,devin,booker,Devin Booker,SG,77.75,205.8,80.25,102.5,8.3,8.75,9.0,27.5,34.5,10.27,4.0
1031,2015,1626148,anthony,brown,Anthony Brown,SF-SG,79.25,211.0,83.0,104.5,6.1,8.5,9.0,27.5,34.5,10.94,0.8
1032,2015,1626161,willie,cauley-stein,Willie Cauley-Stein,C,84.5,242.4,87.0,111.0,6.3,9.5,9.0,27.0531914893617,31.05851063829787,12.107659574468084,6.0
1033,2015,1626176,rakeem,christmas,Rakeem Christmas,PF-C,81.75,242.6,89.25,110.5,9.6,9.25,9.0,29.0,32.0,11.6,5.4
1034,2015,1626192,pat,connaughton,Pat Connaughton,SG,77.25,215.0,80.0,96.0,10.2,8.5,9.25,37.5,44.0,10.58,5.4
1035,2015,1626188,quinn,cook,Quinn Cook,PG,74.0,179.0,76.0,96.5,6.7,7.5,8.75,24.5,31.0,11.44,6.8
1036,2015,1626183,branden,dawson,Branden Dawson,PF,78.75,230.2,83.0,105.0,5.8,9.0,8.75,28.5,34.5,12.22,4.4
1037,2015,1626155,sam,dekker,Sam Dekker,SF,81.0,218.6,83.5,106.0,7.5,8.5,9.25,25.5,34.5,10.64,7.0
1039,2015,1626203,treveon,graham,Treveon Graham,SF,77.75,219.4,82.5,103.0,5.5,8.5,8.25,28.5,31.5,11.64,5.1
1040,2015,1626170,jerian,grant,Jerian Grant,PG,76.25,198.0,79.5,100.0,5.6,8.25,8.5,29.826834862385322,35.884792626728114,11.076405529953917,7.7
1041,2015,1626152,olivier,hanlan,Olivier Hanlan,PG-SG,76.25,185.8,78.0,100.0,4.3,8.0,8.75,28.0,34.0,11.41,4.4
1042,2015,1626149,montrezl,harrell,Montrezl Harrell,PF,79.5,253.4,88.25,109.0,11.9,9.0,9.75,28.932608695652174,33.63695652173913,11.593991228070175,6.6
1043,2015,1626150,andrew,harrison,Andrew Harrison,PG,77.5,213.2,81.0,100.0,5.9,8.25,9.25,26.5,33.0,11.2,5.1
1044,2015,1626151,aaron,harrison,Aaron Harrison,SG,78.0,209.2,80.25,100.5,6.0,8.75,10.0,28.5,34.5,11.106666666666667,5.2
1045,2015,1626227,tyler,harvey,Tyler Harvey,SG,76.0,181.4,77.5,98.5,9.2,7.75,8.75,26.0,28.5,10.56,6.1
1046,2015,1626186,corey,hawkins,Corey Hawkins,SG-PG,73.75,191.8,80.0,99.5,5.5,8.75,9.0,28.5,34.0,10.81,0.4
1047,2015,1626178,rondae,hollis-jefferson,Rondae Hollis-Jefferson,SF,79.0,210.8,86.0,104.0,5.0,8.75,9.75,32.0,38.0,10.41,5.9
1048,2015,1626158,richaun,holmes,Richaun Holmes,PF,81.5,242.8,85.5,108.0,8.8,8.5,8.5,32.5,36.0,11.24,5.1
1049,2015,1626182,jonathan,holmes,Jonathan Holmes,PF-SF,81.25,242.2,83.5,107.5,7.2,8.25,9.5,25.5,31.0,10.95,0.1
1050,2015,1626154,r.j.,hunter,R.J. Hunter,SG,78.0,185.0,82.5,104.0,6.0,8.5,8.25,27.5,33.5,10.87,6.9
1051,2015,1626205,vince,hunter,Vince Hunter,PF,79.5,208.4,83.0,104.5,4.6,9.0,8.75,33.5,37.5,11.19,4.4
1052,2015,1626177,dakari,johnson,Dakari Johnson,C,83.75,264.6,86.0,112.0,14.9,9.25,10.5,22.5,25.0,11.76,3.6
1053,2015,1626169,stanley,johnson,Stanley Johnson,SF,78.5,241.8,83.5,102.0,7.5,9.0,9.0,29.545454545454547,35.019354838709674,11.359354838709677,5.7
1054,2015,1626145,tyus,jones,Tyus Jones,PG,74.0,184.6,77.0,97.0,6.5,8.25,8.75,26.5,32.5,11.84,6.5
1055,2015,1626163,frank,kaminsky,Frank Kaminsky,C-PF,84.75,231.2,83.0,109.5,9.4,8.5,9.5,27.086206896551722,31.137931034482758,12.069655172413793,9.8
1056,2015,1626172,kevon,looney,Kevon Looney,PF,81.25,222.4,87.5,110.0,11.9,9.5,9.25,28.932608695652174,33.63695652173913,11.593991228070175,4.8
1057,2015,1626168,trey,lyles,Trey Lyles,PF,82.25,241.2,85.5,108.0,12.1,9.25,10.25,28.932608695652174,33.63695652173913,11.593991228070175,4.4
1058,2015,1626185,jarell,martin,Jarell Martin,PF,81.25,238.6,81.0,106.5,10.1,8.25,9.5,28.5,35.0,11.2,5.1
1059,2015,204456,tj,mcconnell,TJ McConnell,PG,74.0,187.8,74.0,96.5,7.3,7.5,7.0,26.0,31.5,10.95,8.5
1060,2015,1626191,chris,mccullough,Chris McCullough,PF,81.0,199.0,87.25,109.0,6.2,8.75,8.75,28.932608695652174,33.63695652173913,11.593991228070175,1.4
1061,2015,1626175,jordan,mickey,Jordan Mickey,PF,80.25,238.0,87.25,106.0,7.2,8.75,9.5,33.0,37.5,11.72,3.9
1063,2015,1626162,kelly,oubre,Kelly Oubre,SF-SG,78.75,202.8,86.25,102.5,5.7,9.0,8.75,34.5,37.0,11.09,3.4
1064,2015,1626166,cameron,payne,Cameron Payne,PG,73.5,182.8,79.25,97.5,6.3,8.5,8.25,29.75,35.5,10.9,7.3
1065,2015,1626189,terran,petteway,Terran Petteway,SG,78.0,209.2,83.25,104.5,4.9,8.25,8.25,25.0,31.0,10.91,-0.2
1066,2015,1626171,bobby,portis,Bobby Portis,PF,82.5,246.2,86.0,108.5,8.9,9.5,9.25,25.0,31.5,11.78,6.1
1067,2015,1626181,norman,powell,Norman Powell,SG,76.25,215.4,82.75,102.5,6.4,9.25,9.0,32.5,40.5,10.69,4.4
1068,2015,1626180,michael,qualls,Michael Qualls,SG-SF,77.0,201.4,84.25,104.5,4.0,9.0,10.25,34.0,39.5,11.88,4.8
1069,2015,1626184,chasson,randle,Chasson Randle,PG,73.5,178.8,79.0,96.5,4.5,8.5,9.5,33.5,39.5,10.63,6.3
1070,2015,1626179,terry,rozier,Terry Rozier,PG-SG,74.25,190.2,80.25,98.5,5.6,8.25,8.5,33.0,38.0,10.84,6.0
1071,2015,1626156,d?angelo,russell,D?Angelo Russell,PG-SG,77.0,193.4,81.75,102.0,8.3,8.75,9.75,29.452830188679247,35.33018867924528,11.191509433962263,6.8
1072,2015,1626208,keifer,sykes,Keifer Sykes,PG,71.75,167.2,74.0,93.0,5.0,8.5,9.5,34.0,43.0,10.47,6.0
1073,2015,1626194,marcus,thornton,Marcus Thornton,PG-SG,74.75,177.4,79.75,97.5,5.3,8.25,8.5,34.5,43.0,10.78,6.6
1074,2015,1626160,j.p.,tokoto,J.P. Tokoto,SF-SG,78.25,195.8,82.0,100.5,4.1,8.0,8.75,34.5,40.0,10.97,3.3
1075,2015,1626167,myles,turner,Myles Turner,C-PF,83.5,238.6,88.0,112.0,9.3,9.25,9.25,27.086206896551722,31.137931034482758,12.069655172413793,4.0
1076,2015,1626193,robert,upshaw,Robert Upshaw,C,84.0,258.2,89.5,113.0,12.5,10.0,11.0,27.0531914893617,31.05851063829787,12.107659574468084,0.4
1077,2015,1626173,rashad,vaughn,Rashad Vaughn,SG,77.0,198.6,79.0,101.0,6.2,8.0,8.5,28.0,34.0,11.4,2.5
1078,2015,1626217,chris,walker,Chris Walker,PF,81.25,208.0,86.75,108.0,5.1,9.0,9.0,30.5,37.0,11.25,1.3
1080,2015,1626210,alan,williams,Alan Williams,PF,80.25,261.4,85.75,106.5,12.0,8.5,9.5,25.5,28.5,12.26,0.0
1081,2015,1626159,justise,winslow,Justise Winslow,SF,78.5,221.8,82.25,104.5,5.3,8.5,9.25,29.545454545454547,35.019354838709674,11.359354838709677,5.5
1082,2015,1626174,christian,wood,Christian Wood,PF,82.5,216.0,87.25,111.5,14.7,9.25,10.75,28.932608695652174,33.63695652173913,11.593991228070175,5.0
1083,2015,1626153,delon,wright,Delon Wright,PG,77.5,181.4,79.5,101.5,6.6,8.0,8.5,29.5,31.0,11.16,8.4
1084,2016,1627758,ron,baker,Ron Baker,SG,76.25,212.4,81.75,97.5,7.85,8.75,9.5,30.0,35.5,10.77,6.0
1087,2016,1627736,malik,beasley,Malik Beasley,SG,76.5,189.8,79.0,100.5,6.9,8.5,9.0,29.96578947368421,36.07631578947368,11.106666666666667,4.0
1088,2016,1627761,deandre,bembry,DeAndre Bembry,SG-SF,77.75,206.6,81.25,101.0,7.0,8.0,9.25,32.0,38.0,10.9,5.8
1089,2016,1627791,ben,bentil,Ben Bentil,PF,80.25,229.2,85.5,105.0,9.7,9.5,10.0,29.0,33.0,11.16,5.8
1090,2016,1628417,jaron,blossomgame,Jaron Blossomgame,SF,79.25,213.6,82.0,102.0,5.25,8.5,10.0,35.0,41.0,11.53,4.3
1091,2016,1627762,joel,bolomboy,Joel Bolomboy,PF,81.0,224.4,85.75,103.5,5.15,9.0,10.25,37.5,40.5,10.26,6.5
1092,2016,1627763,malcolm,brogdon,Malcolm Brogdon,SG,77.5,223.0,82.5,98.0,5.4,9.0,10.25,30.5,35.5,10.77,7.0
1093,2016,1627759,jaylen,brown,Jaylen Brown,SG-SF,78.75,222.8,83.75,102.5,5.05,8.75,9.0,29.761904761904763,35.13529411764706,11.335999999999999,2.7
1094,2016,1627737,marquese,chriss,Marquese Chriss,PF,82.0,233.0,84.25,105.0,8.5,9.0,9.0,32.5,38.5,11.93,3.1
1095,2016,1627765,elgin,cook,Elgin Cook,SF,78.25,209.8,82.0,100.5,6.35,8.5,10.25,29.545454545454547,35.019354838709674,11.359354838709677,5.0
1096,2016,1627766,isaiah,cousins,Isaiah Cousins,PG,76.5,194.0,78.25,98.5,4.8,8.25,8.75,30.5,37.0,10.79,3.8
1097,2016,1627738,deyonta,davis,Deyonta Davis,PF,82.5,237.2,86.5,108.5,9.7,9.0,9.25,28.932608695652174,33.63695652173913,11.593991228070175,3.3
1098,2016,1627767,cheick,diallo,Cheick Diallo,PF,81.0,218.6,88.5,107.5,5.6,8.5,9.75,31.0,35.0,11.24,0.8
1100,2016,1627740,henry,ellenson,Henry Ellenson,PF,83.5,242.0,86.25,108.0,11.2,8.5,9.75,28.932608695652174,33.63695652173913,11.593991228070175,4.0
1101,2016,1627768,perry,ellis,Perry Ellis,PF,80.25,217.8,82.25,102.0,4.6,8.0,8.5,32.0,38.0,10.73,6.1
1103,2016,1627827,dorian,finney-smith,Dorian Finney-Smith,SF,79.75,212.6,83.75,105.5,6.45,9.0,9.75,32.5,35.5,11.01,2.0
1104,2016,1627771,michael,gbinije,Michael Gbinije,SG,78.75,204.6,79.5,101.0,5.4,8.0,9.0,33.5,37.5,11.0,0.3
1105,2016,1627772,daniel,hamilton,Daniel Hamilton,SG-SF,80.0,197.0,81.0,103.5,5.95,9.0,8.5,26.0,29.0,11.48,4.7
1106,2016,1628404,josh,hart,Josh Hart,SG,77.5,203.6,80.5,99.5,5.75,8.5,9.25,29.5,38.5,11.15,7.7
1107,2016,1628502,nigel,hayes,Nigel Hayes,SF-PF,79.25,245.0,87.0,107.5,10.9,8.5,9.5,25.5,28.5,12.11,5.2
1108,2016,1627741,buddy,hield,Buddy Hield,SG,77.0,212.4,81.25,101.0,6.1,8.5,9.0,29.96578947368421,36.07631578947368,11.106666666666667,7.6
1109,2016,204211,justin,jackson,Justin Jackson,SF,80.25,193.4,82.75,103.5,7.6,8.75,8.75,29.5,34.5,11.32,0.0
1110,2016,1627743,demetrius,jackson,Demetrius Jackson,PG,73.25,193.8,77.5,93.0,6.5,8.25,9.0,37.5,43.5,10.81,2.1
1111,2016,1627744,brice,johnson,Brice Johnson,PF,82.5,208.6,84.5,106.5,7.5,9.0,8.25,33.5,38.0,11.88,7.6
1112,2016,1627745,damian,jones,Damian Jones,C,83.5,243.6,87.75,107.0,6.55,8.75,10.5,36.0,37.0,11.35,3.8
1113,2016,1627746,skal,labissiere,Skal Labissiere,PF-C,83.75,215.8,86.5,105.5,5.7,8.75,9.0,28.107142857142858,32.364285714285714,11.801428571428572,2.0
1114,2016,1627774,jake,layman,Jake Layman,SF,81.25,208.6,81.25,102.0,7.1,8.25,9.25,33.0,39.5,11.35,4.4
1115,2016,1627747,caris,levert,Caris LeVert,SG,79.0,191.0,82.0,101.0,7.55,8.5,9.25,29.96578947368421,36.07631578947368,11.106666666666667,2.8
1116,2016,1629159,marcus,lee,Marcus Lee,PF-C,82.25,211.0,87.0,107.5,5.35,9.0,9.0,28.5,35.5,11.68,0.3
1118,2016,1627775,patrick,mccaw,Patrick McCaw,PG-SG,78.75,180.8,82.0,100.5,4.7,8.75,8.75,30.0,38.0,11.01,5.0
1119,2016,1629005,malik,newman,Malik Newman,SG,75.5,182.2,77.75,97.5,5.6,8.25,9.25,30.0,35.5,10.88,1.4
1120,2016,1627777,georges,niang,Georges Niang,PF,80.5,230.8,82.0,103.0,10.05,9.25,9.25,25.0,31.0,11.64,5.6
1121,2016,1627778,chinanu,onuaku,Chinanu Onuaku,C,82.0,245.2,86.75,108.5,8.55,9.0,8.0,27.5,33.5,11.65,4.2
1122,2016,1627779,marcus,paige,Marcus Paige,PG,73.75,163.8,78.25,97.0,4.3,7.75,8.75,33.5,39.5,10.82,4.2
1124,2016,1627751,jakob,poeltl,Jakob Poeltl,C,85.0,239.0,86.75,111.5,5.8,9.25,10.25,27.0531914893617,31.05851063829787,12.107659574468084,6.8
1125,2016,1627752,taurean,prince,Taurean Prince,SF,79.75,220.2,83.5,102.0,6.45,9.0,8.5,34.0,36.0,10.96,3.8
1127,2016,1627781,malachi,richardson,Malachi Richardson,SG-SF,78.25,199.6,84.0,101.5,7.0,8.75,10.0,33.0,38.0,10.56,3.3
1128,2016,1627782,wayne,selden,Wayne Selden,SG,77.75,232.4,82.5,101.0,7.3,9.0,9.25,29.96578947368421,36.07631578947368,11.106666666666667,4.4
1129,2016,1627783,pascal,siakam,Pascal Siakam,PF,81.5,226.6,87.25,107.5,5.2,9.25,10.0,30.5,36.5,11.25,7.8
1130,2016,1627754,diamond,stone,Diamond Stone,C,82.25,254.4,86.75,108.5,12.85,8.5,7.75,27.0,29.5,12.02,4.1
1131,2016,1628403,caleb,swanigan,Caleb Swanigan,PF,80.5,246.6,87.5,107.0,12.55,9.0,10.25,26.0,29.0,12.8,6.4
1132,2016,1628453,melo,trimble,Melo Trimble,PG,74.5,191.8,74.0,92.5,8.35,8.0,8.75,26.5,35.5,10.57,3.8
1133,2016,1627755,tyler,ulis,Tyler Ulis,PG,70.0,149.2,74.0,88.5,5.2,7.5,7.5,32.5,38.0,10.8,7.1
1134,2016,1627784,jarrod,uthoff,Jarrod Uthoff,PF,81.75,214.4,83.5,104.0,6.0,8.75,9.0,29.0,34.5,11.52,5.4
1135,2016,1627756,denzel,valentine,Denzel Valentine,SG-SF,77.75,210.4,82.75,102.0,9.2,8.5,9.75,27.0,32.0,10.51,7.2
1136,2016,1627785,isaiah,whitehead,Isaiah Whitehead,PG-SG,76.5,210.0,80.75,100.0,9.25,8.5,8.75,27.5,35.5,11.65,4.2
1137,2016,1627786,troy,williams,Troy Williams,SF,78.75,217.8,80.25,102.0,10.0,8.25,9.25,30.0,36.0,10.72,0.0
1138,2016,1627787,kyle,wiltjer,Kyle Wiltjer,PF,82.0,242.8,84.25,102.5,15.25,8.25,9.5,28.5,35.5,11.35,5.0
1140,2017,1628389,edrice,adebayo,Edrice Adebayo,PF-C,75.75,242.6,86.75,108.0,5.2,9.5,8.75,33.5,38.5,11.94,5.6
1141,2017,1628959,rawle,alkins,Rawle Alkins,SG-SF,75.75,222.6,80.75,99.0,11.0,8.75,10.0,31.5,40.5,11.99,2.3
1142,2017,1628386,jarrett,allen,Jarrett Allen,C,82.25,233.6,89.25,109.5,7.4,9.5,10.5,31.5,35.5,11.82,3.3
1143,2017,1628443,kadeem,allen,Kadeem Allen,PG,74.25,192.4,81.25,99.5,6.4,8.5,8.75,33.0,35.5,11.24,3.8
1144,2017,1628387,ike,anigbogu,Ike Anigbogu,C,81.75,252.2,90.25,110.5,5.4,9.5,10.0,29.5,32.5,12.52,1.3
1145,2017,1628384,og,anunoby,OG Anunoby,SF,79.75,232.4,86.25,107.5,6.8,9.25,9.5,29.545454545454547,35.019354838709674,11.359354838709677,1.7
1146,2017,1628503,jamel,artis,Jamel Artis,SG-SF,78.75,213.2,82.0,105.0,11.9,9.25,9.75,23.5,31.0,11.62,3.6
1147,2017,1628407,dwayne,bacon,Dwayne Bacon,SG-SF,78.25,221.6,82.0,103.5,7.9,8.75,10.0,30.0,36.5,11.7,3.8
1148,2017,1628431,v.j.,beachem,V.J. Beachem,SG-SF,80.0,193.4,82.25,104.5,6.8,8.5,9.0,30.0,37.0,11.18,3.5
1149,2017,1628395,jordan,bell,Jordan Bell,PF,80.5,223.6,83.75,104.5,5.4,9.25,9.5,31.5,38.0,10.63,6.2
1150,2017,1628417,jaron,blossomgame,Jaron Blossomgame,SF,78.75,218.6,82.0,104.5,5.7,8.75,10.25,31.0,35.5,11.47,4.3
1151,2017,1628449,chris,boucher,Chris Boucher,PF,81.5,182.2,88.0,110.5,5.4,9.25,10.5,28.932608695652174,33.63695652173913,11.593991228070175,3.8
1152,2017,1628396,tony,bradley,Tony Bradley,C,82.75,248.8,89.0,112.5,12.0,9.5,9.5,24.5,27.5,11.79,3.1
1153,2017,1628515,isaiah,briscoe,Isaiah Briscoe,PG,74.75,222.4,81.0,99.5,11.0,9.0,9.25,28.0,33.5,10.95,3.8
1154,2017,1628415,dillon,brooks,Dillon Brooks,SG-SF,78.0,220.2,78.0,100.5,7.5,8.25,9.25,31.0,37.5,11.14,4.7
1155,2017,1628418,thomas,bryant,Thomas Bryant,PF-C,82.75,247.8,90.0,112.5,9.4,9.5,10.25,25.5,33.0,11.42,3.8
1156,2017,1628380,zach,collins,Zach Collins,PF-C,84.0,232.2,85.0,111.0,8.9,8.75,9.25,28.107142857142858,32.364285714285714,11.801428571428572,5.0
1157,2017,1628381,john,collins,John Collins,PF,81.5,225.2,83.25,106.5,5.4,9.0,10.0,33.0,37.5,11.66,5.6
1158,2017,1628977,hamidou,diallo,Hamidou Diallo,SG-SF,77.0,197.4,83.25,101.5,5.2,8.5,9.5,34.5,44.5,10.88,2.4
1159,2017,1628416,tyler,dorsey,Tyler Dorsey,SG,76.5,182.6,77.25,99.5,4.7,8.5,9.25,30.5,36.0,10.55,5.2
1160,2017,1628422,damyean,dotson,Damyean Dotson,SG-SF,77.5,205.2,81.0,100.0,5.3,8.5,9.25,31.5,38.0,11.18,5.3
1161,2017,1628408,pj,dozier,PJ Dozier,SG,78.75,200.6,83.0,101.0,6.1,8.5,9.5,34.0,39.0,10.84,3.6
1162,2017,1628393,jawun,evans,Jawun Evans,PG,71.5,185.2,77.5,95.0,9.1,8.0,7.75,27.5,33.5,11.34,4.8
1164,2017,1628368,de?aaron,fox,De?Aaron Fox,PG,75.25,169.6,78.5,100.0,4.5,8.5,8.5,29.826834862385322,35.884792626728114,11.076405529953917,5.1
1166,2017,1628385,harry,giles,Harry Giles,PF,82.5,232.0,87.25,109.5,5.2,9.5,10.75,27.0,32.5,11.08,1.2
1167,2017,1628404,josh,hart,Josh Hart,SG-SF,77.0,209.2,80.25,101.0,5.8,8.5,9.5,27.5,35.5,11.15,7.7
1168,2017,1628502,nigel,hayes,Nigel Hayes,PF,79.5,254.2,87.25,104.5,11.5,8.75,10.0,29.0,33.5,11.81,5.2
1169,2017,1628439,isaiah,hicks,Isaiah Hicks,PF,80.5,233.4,84.5,105.0,7.7,8.75,9.75,31.5,37.0,12.31,4.4
1170,2017,1628411,wesley,iwundu,Wesley Iwundu,SG-SF,78.75,193.4,85.0,105.5,4.0,8.75,9.5,31.5,36.0,11.25,4.4
1171,2017,1628402,frank,jackson,Frank Jackson,PG,75.5,201.6,79.5,98.0,6.7,8.25,9.0,34.5,42.0,10.94,0.5
1174,2017,1628514,peter,jok,Peter Jok,SG-SF,77.75,202.4,80.0,102.0,11.0,8.25,9.5,26.5,31.0,11.34,4.1
1175,2017,1628379,luke,kennard,Luke Kennard,SG-SF,77.5,196.2,77.25,98.5,6.6,8.0,8.75,29.761904761904763,35.13529411764706,11.335999999999999,7.1
1176,2017,1628398,kyle,kuzma,Kyle Kuzma,SF-SG,81.5,222.6,84.25,107.5,9.4,8.5,9.5,27.0,34.0,10.72,4.5
1177,2017,1628388,tj,leaf,TJ Leaf,PF,81.75,222.2,83.0,107.0,6.8,8.5,9.5,29.0,34.5,11.55,5.8
1178,2017,1628399,tyler,lydon,Tyler Lydon,PF,81.5,215.0,84.0,107.5,13.6,8.75,8.75,29.5,33.5,11.68,4.8
1180,2017,1628452,kennedy,meeks,Kennedy Meeks,C,82.25,276.6,85.0,106.0,11.5,8.75,8.75,28.0,30.5,12.91,5.7
1181,2017,1628378,donovan,mitchell,Donovan Mitchell,SG,75.0,211.4,82.0,97.0,5.9,8.5,9.5,36.5,40.5,11.53,5.4
1182,2017,1628420,monte,morris,Monte Morris,PG,74.5,175.2,76.0,96.5,6.9,8.25,8.75,28.0,33.5,11.0,6.5
1183,2017,1628405,johnathan,motley,Johnathan Motley,PF,80.75,238.2,88.0,108.0,8.297264573991031,9.0,9.5,28.932608695652174,33.63695652173913,11.593991228070175,5.4
1185,2017,1628400,semi,ojeleye,Semi Ojeleye,SF-SG,78.75,241.4,81.75,102.0,5.5,8.75,9.5,35.0,40.5,10.58,0.6
1186,2017,1628419,cameron,oliver,Cameron Oliver,PF,80.25,238.6,85.25,106.5,7.7,9.5,10.25,28.0,39.5,12.17,4.5
1187,2017,1628383,justin,patton,Justin Patton,C,83.25,229.0,87.0,111.5,7.8,8.75,9.75,26.0,30.5,11.8,4.3
1188,2017,1628409,alec,peters,Alec Peters,PF,80.75,232.0,82.75,105.0,8.8,8.75,10.0,28.932608695652174,33.63695652173913,11.593991228070175,6.1
1189,2017,1628397,ivan,rabb,Ivan Rabb,PF,82.0,219.6,85.5,109.0,6.8,8.75,9.0,28.5,32.5,12.68,4.6
1190,2017,1628432,davon,reed,Davon Reed,SG-SF,77.5,206.2,84.0,102.0,6.5,9.25,9.5,28.5,36.0,11.37,4.8
1191,2017,1628421,devin,robinson,Devin Robinson,SF,80.25,189.6,84.75,106.0,3.2,9.25,10.25,35.5,41.5,12.85,4.5
1192,2017,1628424,kobi,simmons,Kobi Simmons,PG,76.5,166.2,78.0,99.0,5.0,8.5,9.5,30.5,38.5,11.15,2.4
1193,2017,1628410,edmond,sumner,Edmond Sumner,PG,77.75,176.4,81.0,102.5,8.3,8.25,9.0,29.826834862385322,35.884792626728114,11.076405529953917,2.7
1194,2017,1628403,caleb,swanigan,Caleb Swanigan,PF,80.5,245.6,87.0,108.0,8.297264573991031,9.5,10.25,28.932608695652174,33.63695652173913,11.593991228070175,6.4
1195,2017,1628414,sindarius,thornwell,Sindarius Thornwell,SG-SF,76.75,211.6,82.0,103.0,7.8,8.75,8.75,27.0,30.5,11.48,7.2
1196,2017,1628453,melo,trimble,Melo Trimble,PG,74.5,195.2,74.0,95.5,10.6,8.0,8.75,24.5,32.0,10.75,3.8
1197,2017,1629021,moritz,wagner,Moritz Wagner,PF,83.25,231.2,84.0,108.0,6.7,8.75,10.75,25.5,32.5,12.0,5.7
1199,2017,1629118,thomas,welsh,Thomas Welsh,PF-C,84.5,254.0,84.0,109.5,10.9,9.0,10.5,28.107142857142858,32.364285714285714,11.801428571428572,4.5
1200,2017,1628401,derrick,white,Derrick White,PG,76.5,189.8,79.5,101.5,6.2,8.25,8.5,31.0,36.5,10.84,5.9
1201,2017,1628430,nigel,williams-goss,Nigel Williams-Goss,PG,75.0,190.2,79.25,99.0,5.6,8.75,9.25,27.5,34.5,10.42,5.5
1202,2017,1628391,d.j.,wilson,D.J. Wilson,PF,82.5,234.4,87.0,109.5,6.4,9.25,10.25,28.932608695652174,33.63695652173913,11.593991228070175,4.8
1203,2017,1962937123,omer,yurtseven,Omer Yurtseven,C,83.75,248.4,85.0,108.5,7.6,9.0,10.5,26.0,31.5,12.85,4.4
1204,2018,1628959,rawle,alkins,Rawle Alkins,SG,76.25,217.4,80.75,99.0,8.9,8.5,10.0,32.5,40.5,11.5,2.3
